	early planula	late planula	polyp	early strobila	late strobila	ephyra	juvenile
sp|P23098|DYHC_TRIGR^sp|P23098|DYHC_TRIGR^Q:2-1735	0.168	0.079	0.3893	0.0123	0.071	0.2443	0.693
evm.model.Seg3958.3	124.17	22.264	62.629	184.499	172.7417	452.1363	488.774
evm.model.Seg3963.3	0.7705	0.74	4.304	7.8557	3.906	2.4657	8.7105
evm.model.Seg3967.1	5.674	0.9095	1.2543	4.298	2.4453	5.1557	3.095
sp|Q9GV16|EGCSE_CYANO^sp|Q9GV16|EGCSE_CYANO^Q:145-1623	1.481	0.6045	12.0857	11.7323	13.4323	7.622	6.9765
sp|Q925C0|SYT9_RAT^sp|Q925C0|SYT9_RAT^Q:1039-1353	22.006	11.278	16.58	30.5243	52.2983	82.8477	42.81
sp|Q9TWL9|COMA_CONMA^sp|Q9TWL9|COMA_CONMA^Q:303-467	1.7055	1.3695	14.1117	57.0733	35.9703	30.691	29.2975
sp|Q7RTY7|OVCH1_HUMAN^sp|Q7RTY7|OVCH1_HUMAN^Q:175-936	0.0	0.0	0.093	0.098	0.1727	6.844	82.7965
sp|P38487|CREA_BACB0^sp|P38487|CREA_BACB0^Q:1-798	0.342	0.432	0.9257	6.0413	46.413	20.9387	23.5435
sp|Q7TSH7|KCNF1_MOUSE^sp|Q7TSH7|KCNF1_MOUSE^Q:1071-1226	9.1475	2.4935	1.5823	2.005	6.0147	79.58	14.245
sp|Q9I928|FUCL4_ANGJA^sp|Q9I928|FUCL4_ANGJA^Q:43-456	0.664	0.0635	0.8983	1.1757	0.906	1.334	0.6625
sp|Q9DBI0|TMPS6_MOUSE^sp|Q9DBI0|TMPS6_MOUSE^Q:1432-2151	2.4565	4.159	7.3227	0.0	0.0	20.012	19.1905
evm.model.Seg4050.1	0.991	0.455	47.369	22.6683	43.7547	21.0497	9.7805
evm.model.Seg4127.6	3.37	0.6985	2.22	4.9857	19.596	111.2283	27.361
sp|Q6DHM9|RHOAB_DANRE^sp|Q6DHM9|RHOAB_DANRE^Q:745-1293	0.0	0.3045	0.15	0.119	1.181	0.852	1.086
sp|Q9DBI0|TMPS6_MOUSE^sp|Q9DBI0|TMPS6_MOUSE^Q:79-648	3.4545	0.529	9.7877	8.0823	12.808	21.736	28.011
sp|Q9GV72|CTX1_CARRA^sp|Q9GV72|CTX1_CARRA^Q:73-1395	0.634	0.52	25.2303	15.0787	10.6623	14.4443	43.4595
evm.model.Seg422.9	22.992	8.542	20.715	38.5967	56.091	33.3167	62.3385
sp|Q07263|ACHA3_BOVIN^sp|Q07263|ACHA3_BOVIN^Q:73-1338	0.2065	0.045	0.493	0.158	0.9947	3.9497	2.183
evm.model.Seg428.3	0.0	0.0	0.1937	2.1243	15.2073	11.4233	9.1905
sp|Q8BGY9|SC5A7_MOUSE^sp|Q8BGY9|SC5A7_MOUSE^Q:226-1098	0.0515	0.0	0.817	0.3163	1.734	7.1403	15.215
sp|Q9GZV3|SC5A7_HUMAN^sp|Q9GZV3|SC5A7_HUMAN^Q:3-416	0.026	0.4375	0.417	3.1573	15.4127	10.556	8.026
evm.model.Seg42.9	3.6635	0.0	0.183	0.1053	0.495	18.0087	24.623
sp|Q63415|PCSK6_RAT^sp|Q63415|PCSK6_RAT^Q:1-1722	0.233	0.302	0.3863	0.441	2.9143	2.6247	2.3535
sp|Q9BQ13|KCD14_HUMAN^sp|Q9BQ13|KCD14_HUMAN^Q:508-984	8.1205	3.874	22.881	27.0773	7.559	27.2803	16.063
sp|Q7Z5L0|VMO1_HUMAN^sp|Q7Z5L0|VMO1_HUMAN^Q:1588-2100	24.5635	28.0775	46.3723	47.635	20.7233	55.4367	186.3565
evm.model.Seg43.3	1.267	0.6275	34.0657	36.3213	13.7077	8.818	29.919
sp|Q2PFW9|NOVA1_MACFA^sp|Q2PFW9|NOVA1_MACFA^Q:52-567	0.5555	0.0235	2.6553	34.5487	13.86	5.8717	12.0565
sp|O42182|FBLN1_DANRE^sp|O42182|FBLN1_DANRE^Q:69-1427	1.092	0.8315	0.9603	1.2113	18.0917	11.128	16.7375
sp|I1RNL0|C9MT2_GIBZE^sp|I1RNL0|C9MT2_GIBZE^Q:662-1939	2.0205	11.308	14.0743	13.0423	10.2457	9.3567	18.05
sp|P57787|MOT4_MOUSE^sp|P57787|MOT4_MOUSE^Q:52-1050	0.0	0.0	0.042	1.944	1.9117	0.7887	4.181
sp|Q6P2X9|MOT12_XENTR^sp|Q6P2X9|MOT12_XENTR^Q:850-1269	0.0	0.0	0.0273	0.336	0.2827	0.4503	0.258
evm.model.Seg4418.1.1.57f48f7b	10.4885	0.25	0.746	7.5933	5.0937	19.8037	15.103
sp|P0C6B8|SVEP1_RAT^sp|P0C6B8|SVEP1_RAT^Q:3-476	15.2745	2.383	58.452	49.295	65.9777	24.6903	24.3605
evm.model.Seg4496.1	2.487	1.0465	123.8707	88.8587	163.1623	132.4183	60.7775
sp|Q9NQZ5|STAR7_HUMAN^sp|Q9NQZ5|STAR7_HUMAN^Q:475-1167	0.425	0.057	1.1027	0.9923	5.7633	2.605	6.4305
sp|Q9SY73|PTALR_ARATH^sp|Q9SY73|PTALR_ARATH^Q:7-678	1.4535	3.125	2.5847	11.6787	5.8053	4.8727	12.3635
sp|Q9SY73|PTALR_ARATH^sp|Q9SY73|PTALR_ARATH^Q:173-877	3.217	3.2185	5.8073	18.853	22.2713	19.389	15.9615
sp|P54357|MLC2_DROME^sp|P54357|MLC2_DROME^Q:52-450	0.6585	0.146	0.314	0.0	0.3267	4.3167	7.9555
sp|Q9W0R5|MTH10_DROME^sp|Q9W0R5|MTH10_DROME^Q:730-1470	3.5125	0.0	0.225	0.987	1.6223	2.9973	0.6715
sp|A7SNN9|U553_NEMVE^sp|A7SNN9|U553_NEMVE^Q:119-1126	0.0	2.7285	1.9737	5.3287	2.5027	1.848	10.637
sp|P34501|YMS5_CAEEL^sp|P34501|YMS5_CAEEL^Q:348-821	7.2785	4.5535	165.7253	91.2477	45.8977	41.491	65.5755
evm.model.Seg4670.3	4.9525	0.0	0.702	2.9637	1.972	4.3587	2.1505
evm.model.Seg467.7	2.951	0.2715	2.267	5.1367	28.835	109.0253	189.376
evm.model.Seg474.1	2.7645	0.59	1.629	6.4987	5.6917	23.3163	4.5095
evm.model.Seg476.5	0.9755	1.1095	2.6157	14.003	16.869	14.5497	10.6705
sp|Q9MZV8|MC5R_PIG^sp|Q9MZV8|MC5R_PIG^Q:994-1377	0.1035	0.0775	0.1713	0.05	0.4117	0.8647	1.487
sp|Q9I830|KCNA2_ONCMY^sp|Q9I830|KCNA2_ONCMY^Q:16-1053	0.3305	0.1215	0.5903	0.996	0.7577	2.5973	2.356
sp|Q8K0H1|S47A1_MOUSE^sp|Q8K0H1|S47A1_MOUSE^Q:97-708	27.9425	6.8885	12.8777	33.01	31.7447	86.2757	32.694
sp|O75369|FLNB_HUMAN^sp|O75369|FLNB_HUMAN^Q:1164-1445	1.274	0.855	0.4943	0.5313	2.7397	0.7947	4.503
sp|Q01842|POK_DROME^sp|Q01842|POK_DROME^Q:617-811	0.749	9.4055	4.3657	17.05	8.254	8.3067	8.2635
sp|Q9GV72|CTX1_CARRA^sp|Q9GV72|CTX1_CARRA^Q:19-1287	0.0325	0.0	0.0187	0.024	0.2027	0.2033	2.0915
sp|O43704|ST1B1_HUMAN^sp|O43704|ST1B1_HUMAN^Q:88-984	4.7895	2.367	60.476	78.2337	116.6037	64.8813	115.3915
sp|Q8BYK4|RDH12_MOUSE^sp|Q8BYK4|RDH12_MOUSE^Q:31-966	8.047	14.513	18.654	42.7087	59.8643	37.3153	75.448
evm.model.Seg492.1	1.4855	1.301	8.346	18.2543	28.535	23.8777	18.4445
sp|Q99728|BARD1_HUMAN^sp|Q99728|BARD1_HUMAN^Q:1280-2425	0.8105	0.626	2.42	3.9893	2.803	1.7487	3.524
sp|Q9Y4D2|DGLA_HUMAN^sp|Q9Y4D2|DGLA_HUMAN^Q:49-2088	0.093	0.3625	0.8563	0.9197	5.9523	3.3033	2.885
sp|Q708S4|ASI4A_DANRE^sp|Q708S4|ASI4A_DANRE^Q:43-1422	0.0785	0.0315	0.1813	0.347	1.1243	0.6377	1.0095
sp|P40313|CTRL_HUMAN^sp|P40313|CTRL_HUMAN^Q:433-1173	12.6725	6.952	3.7307	5.1577	46.5003	46.703	105.456
sp|D3YXG0|HMCN1_MOUSE^sp|D3YXG0|HMCN1_MOUSE^Q:811-1584	9.438	13.293	111.227	124.7613	153.5873	271.914	249.25
sp|O54890|ITB3_MOUSE^sp|O54890|ITB3_MOUSE^Q:25-360	1.212	1.0815	17.4943	13.639	10.494	5.409	4.8685
sp|Q6NZ04|SIX1B_DANRE^sp|Q6NZ04|SIX1B_DANRE^Q:104-961	0.2635	0.086	0.275	1.9203	13.1583	8.7493	15.956
sp|Q9BRQ0|PYGO2_HUMAN^sp|Q9BRQ0|PYGO2_HUMAN^Q:393-545	0.129	0.065	0.0	0.3733	0.2867	0.1163	0.5115
evm.model.Seg5031.1	3.8875	1.6345	18.2947	12.672	19.4013	28.9447	27.905
evm.model.Seg505.3	0.1165	0.082	3.4157	2.712	5.2443	4.4477	7.403
evm.model.Seg5058.1	0.0385	0.0	0.0427	0.7433	0.1053	0.7103	0.3315
sp|O08730|GLYG_RAT^sp|O08730|GLYG_RAT^Q:111-1046	2.1725	2.494	19.1037	13.8957	11.4473	21.5973	18.3005
evm.model.Seg508.10	0.74	1.6045	52.394	49.9723	27.643	14.8817	12.8055
evm.model.Seg508.14	1.673	1.9675	11.8613	9.975	21.9607	27.2163	12.165
sp|P00766|CTRA_BOVIN^sp|P00766|CTRA_BOVIN^Q:589-1314	43.4855	24.923	4.226	6.2737	27.893	22.9783	44.447
sp|Q8CFS6|KCNV2_MOUSE^sp|Q8CFS6|KCNV2_MOUSE^Q:380-517	17.565	3.6525	3.899	2.9563	8.4177	13.1637	12.0145
sp|Q9D2J7|ANKE1_MOUSE^sp|Q9D2J7|ANKE1_MOUSE^Q:1485-1976	0.106	0.088	0.177	0.4843	1.2673	1.3143	2.413
evm.model.Seg5189.2	0.4225	0.1405	0.5303	2.2257	1.2677	1.6853	1.623
evm.model.Seg5195.2	1.005	0.141	154.2557	134.2097	87.172	175.5143	77.4275
sp|Q29041|FCN2_PIG^sp|Q29041|FCN2_PIG^Q:1295-1906	1.4635	0.684	9.408	8.2683	4.163	4.4037	9.189
sp|Q99853|FOXB1_HUMAN^sp|Q99853|FOXB1_HUMAN^Q:1-327	0.3615	0.0	0.0123	1.903	0.869	2.0733	0.68
sp|Q90ZH9|S17AB_XENLA^sp|Q90ZH9|S17AB_XENLA^Q:310-564	0.1295	0.122	1.755	0.8023	2.1967	2.043	4.642
sp|P86179|CSL3_ONCKE^sp|P86179|CSL3_ONCKE^Q:232-759	1.309	0.751	20.203	9.337	50.053	76.253	132.898
evm.model.Seg5296.1	3.9545	2.574	2.8637	3.7723	1.7653	271.5067	60.398
evm.model.Seg53.17	0.0	0.0	0.4593	0.5247	0.2577	0.9617	0.439
evm.model.Seg532.5	0.616	0.0	0.229	2.181	17.8203	6.968	16.4905
evm.model.Seg532.6	0.013	0.0105	0.0517	0.0553	0.565	1.001	0.3565
sp|Q9SKC3|ARI9_ARATH^sp|Q9SKC3|ARI9_ARATH^Q:693-1700	0.284	0.0	0.2823	0.9293	1.4943	4.9997	1.557
sp|P49010|HEXC_BOMMO^sp|P49010|HEXC_BOMMO^Q:8-1927	0.3835	0.02	17.3443	29.1683	13.6097	5.6597	24.4445
sp|P26652|TIMP3_CHICK^sp|P26652|TIMP3_CHICK^Q:330-950	1.828	0.764	2.146	5.407	22.969	15.997	8.6265
sp|Q24799|MYPH_ECHGR^sp|Q24799|MYPH_ECHGR^Q:288-854	9.745	8.3435	46.2157	194.7013	110.3397	50.6643	98.0505
sp|Q9DBU3|RIOK3_MOUSE^sp|Q9DBU3|RIOK3_MOUSE^Q:328-633	18.401	10.8225	17.3477	6.7227	4.9023	29.6143	85.298
sp|P14649|MYL6B_HUMAN^sp|P14649|MYL6B_HUMAN^Q:85-480	3.763	0.921	6.8077	5.9907	36.16	48.7463	169.7135
sp|Q9CXI3|MOXD1_MOUSE^sp|Q9CXI3|MOXD1_MOUSE^Q:1-990	1.1385	1.3505	25.334	14.2877	24.4723	10.6573	24.584
evm.model.Seg5451.2	0.9535	0.0	0.5747	2.2507	8.0993	10.136	1.9455
evm.model.Seg5464.1	66.2635	75.3745	375.0273	285.485	202.2027	232.316	300.868
evm.model.Seg5464.1.1.57f48f7c	0.3325	0.9145	51.0433	39.917	56.8143	68.558	83.0465
sp|Q4V5A3|UNPG_DROME^sp|Q4V5A3|UNPG_DROME^Q:441-641	0.0325	0.1415	0.2857	1.8537	1.4533	0.409	0.988
evm.model.Seg549.3	40.3685	9.7645	16.421	2.7113	1.2037	94.662	54.46
sp|Q9SEE4|PIRL_SOLLC^sp|Q9SEE4|PIRL_SOLLC^Q:793-1665	6.0345	3.1385	14.7737	11.8057	7.4133	9.3883	12.2005
evm.model.Seg552.2	0.88	0.524	0.4917	0.259	1.4633	301.72	53.508
evm.model.Seg552.3	1.2205	0.2525	0.8247	0.4883	3.0687	164.308	38.588
sp|B3EWZ5|MLRP1_ACRMI^sp|B3EWZ5|MLRP1_ACRMI^Q:167-667	0.116	0.3525	0.7947	2.5047	5.2593	3.617	3.264
sp|D9IQ16|GXN_ACRMI^sp|D9IQ16|GXN_ACRMI^Q:543-1274	1.629	0.959	23.2273	11.4643	18.0637	18.0963	27.3165
evm.model.Seg5567.1	37.607	27.257	78.504	108.409	51.3707	110.9287	102.3025
sp|Q96PZ7|CSMD1_HUMAN^sp|Q96PZ7|CSMD1_HUMAN^Q:30-338	4.9845	3.6165	116.17	148.4083	226.2723	167.752	162.6955
sp|O35474|EDIL3_MOUSE^sp|O35474|EDIL3_MOUSE^Q:9-785	1.963	0.6485	0.6103	1.9077	10.203	11.8753	11.855
sp|P82251|BAT1_HUMAN^sp|P82251|BAT1_HUMAN^Q:419-1747	0.138	0.066	0.9503	0.9637	0.7407	0.2787	1.0035
sp|Q6TUI4|DICER_BOVIN^sp|Q6TUI4|DICER_BOVIN^Q:2788-3366	0.4525	0.3685	0.6347	2.2533	1.8317	0.92	1.6755
evm.model.Seg5641.3	5.972	2.0355	9.427	17.482	13.815	11.408	9.3665
evm.model.Seg5660.1.1.57f48f7c	0.6395	0.075	29.7283	31.0463	31.1653	5.6183	9.9445
sp|B3EWZ3|CADN_ACRMI^sp|B3EWZ3|CADN_ACRMI^Q:276-1595(728)	0.1435	0.109	0.1103	0.0	0.0557	5.5203	12.2265
sp|O88470|FOXL2_MOUSE^sp|O88470|FOXL2_MOUSE^Q:205-516	0.013	0.0	0.0023	0.0467	0.1767	0.3203	2.038
sp|Q4VUF1|FOXL2_ELLLU^sp|Q4VUF1|FOXL2_ELLLU^Q:89-490	0.0905	0.0	0.0323	0.4603	0.4863	0.6413	0.441
sp|O15360|FANCA_HUMAN^sp|O15360|FANCA_HUMAN^Q:604-1731	0.076	0.0	0.0267	0.1247	0.1013	0.048	0.155
evm.model.Seg571.12	0.4775	0.1925	0.402	0.1767	0.845	1.114	2.0145
sp|Q8HY87|RNZ2_MACFA^sp|Q8HY87|RNZ2_MACFA^Q:3045-3842	0.2445	0.118	2.3633	0.093	0.5503	1.546	2.1035
sp|P0C6B8|SVEP1_RAT^sp|P0C6B8|SVEP1_RAT^Q:60-635	0.0	0.7935	27.4607	7.5	21.099	10.54	26.3465
sp|Q8BH74|NU107_MOUSE^sp|Q8BH74|NU107_MOUSE^Q:361-2736	1.136	0.859	0.9453	3.1103	2.1353	1.4473	2.1165
sp|Q9CY21|WBS22_MOUSE^sp|Q9CY21|WBS22_MOUSE^Q:10-843	0.5745	0.0	9.8487	13.3967	2.4737	4.426	9.0145
sp|Q0MQB0|NDUA8_GORGO^sp|Q0MQB0|NDUA8_GORGO^Q:31-342	55.525	35.771	53.8817	137.5933	93.9937	141.1097	92.427
sp|P00747|PLMN_HUMAN^sp|P00747|PLMN_HUMAN^Q:213-482	0.1865	0.0	0.124	0.0	0.0463	0.7423	5.095
sp|Q92820|GGH_HUMAN^sp|Q92820|GGH_HUMAN^Q:94-951	5.1595	7.7865	10.331	19.4857	17.6043	25.612	11.103
sp|Q8CHR6|DPYD_MOUSE^sp|Q8CHR6|DPYD_MOUSE^Q:1-564	0.0	0.0	0.0	1.3237	1.9923	2.239	3.1895
sp|Q16880|CGT_HUMAN^sp|Q16880|CGT_HUMAN^Q:791-1933	0.93	0.0445	0.22	0.1473	1.018	1.2743	1.298
evm.model.Seg5861.1	0.0065	0.134	6.0653	1.9187	11.2277	12.4557	15.9945
sp|Q8N2E2|VWDE_HUMAN^sp|Q8N2E2|VWDE_HUMAN^Q:31-789	0.415	0.3555	5.6623	7.9423	4.2677	13.4197	18.13
sp|Q6DFV8|VWDE_MOUSE^sp|Q6DFV8|VWDE_MOUSE^Q:1-495	0.198	0.0605	1.1573	1.3517	0.8307	0.9663	2.835
sp|Q8N2E2|VWDE_HUMAN^sp|Q8N2E2|VWDE_HUMAN^Q:55-918	0.326	0.824	4.0057	10.591	4.379	3.6073	5.704
sp|Q6DFV8|VWDE_MOUSE^sp|Q6DFV8|VWDE_MOUSE^Q:538-2103	0.1225	0.4385	1.772	3.273	3.185	1.2753	2.338
evm.model.Seg5908.1	2.5505	0.694	4.3343	6.184	2.3717	7.7157	3.581
evm.model.Seg5925.1	2.146	0.543	0.801	1.0513	2.9017	1.316	3.076
evm.model.Seg593.11	3.1925	1.111	180.188	132.5977	69.9127	32.7653	57.63
evm.model.Seg593.14	0.6365	0.1895	163.8993	168.7497	66.9427	41.0627	39.972
evm.model.Seg594.5	0.641	0.57	1.3877	3.6567	1.8533	2.764	1.4135
sp|O76082|S22A5_HUMAN^sp|O76082|S22A5_HUMAN^Q:125-556	9.1865	2.264	7.5207	8.62	9.4277	7.0997	37.6775
sp|Q9Z1M0|P2RX7_MOUSE^sp|Q9Z1M0|P2RX7_MOUSE^Q:1131-1490	5.138	2.132	5.4817	14.5193	8.5167	26.8423	16.8735
sp|P55112|NAS4_CAEEL^sp|P55112|NAS4_CAEEL^Q:526-1215	2.9165	4.5725	6.148	15.3063	9.9493	12.1697	12.8685
sp|A6NFD8|HELT_HUMAN^sp|A6NFD8|HELT_HUMAN^Q:1611-1817	10.6505	15.6475	9.9187	8.7163	41.4	42.3547	26.5505
sp|Q803U7|EXO1_DANRE^sp|Q803U7|EXO1_DANRE^Q:64-717	0.1355	1.1315	1.0463	2.555	2.197	0.515	3.3
sp|Q58D84|FSTL1_BOVIN^sp|Q58D84|FSTL1_BOVIN^Q:255-1082	34.104	94.4055	154.7703	415.8717	851.7073	329.053	471.918
sp|Q62839|GOGA2_RAT^sp|Q62839|GOGA2_RAT^Q:262-1491	55.577	28.317	6.959	69.1807	113.0817	529.493	387.858
evm.model.Seg611.2	0.495	0.1185	0.3453	0.0847	0.3823	2.9323	3.9315
evm.model.Seg6123.1	0.013	0.0135	0.408	0.3183	0.492	1.2067	2.7695
evm.model.Seg6133.1	0.213	0.038	0.6893	0.2873	1.4333	5.2423	44.132
evm.model.Seg614.2	1.45	1.0315	0.5813	0.118	0.1337	0.3187	2.408
sp|U3NEE3|HNMTL_CHICK^sp|U3NEE3|HNMTL_CHICK^Q:266-1054	0.609	0.42	19.3653	3.065	14.183	37.3863	26.905
evm.model.Seg6185.1	7.072	1.436	10.208	21.1057	20.461	28.653	14.74
evm.model.Seg623.2	7.7065	3.4725	3.67	13.262	6.3553	4.3033	12.7695
sp|Q8BG58|P4HTM_MOUSE^sp|Q8BG58|P4HTM_MOUSE^Q:181-1242	7.0425	10.8785	7.4333	31.906	19.3517	13.435	26.0865
evm.model.Seg625.1	0.607	3.297	63.8443	76.2027	85.785	28.337	89.331
sp|Q66IC8|TC1D1_DANRE^sp|Q66IC8|TC1D1_DANRE^Q:784-1185	1.2055	0.352	0.2747	1.4833	2.8537	3.6873	2.0195
sp|P02460|CO2A1_CHICK^sp|P02460|CO2A1_CHICK^Q:394-1065	46.2765	14.768	63.6133	588.221	1512.1217	1475.1057	2365.281
evm.model.Seg628.1	0.101	0.1785	0.488	1.7877	2.8973	5.0193	0.861
evm.model.Seg63.2	0.0	0.9485	9.2453	12.814	7.3833	11.2823	27.033
evm.model.Seg633.11	14.6345	10.4195	46.5493	50.14	39.7073	24.962	60.3685
evm.model.Seg6340.2	0.084	0.0	0.2603	0.3543	0.352	1.1827	1.3125
sp|Q4UDU8|HSP90_THEAN^sp|Q4UDU8|HSP90_THEAN^Q:337-2490	34.129	11.3985	309.2613	212.6507	361.559	135.7617	245.5325
sp|Q7WL48|PHNX_BORBR^sp|Q7WL48|PHNX_BORBR^Q:7-693	1.849	1.4395	9.893	7.036	3.288	16.1847	22.7075
evm.model.Seg6433.1	0.394	0.156	8.7267	27.6103	32.954	10.3247	72.95
sp|P30432|FUR2_DROME^sp|P30432|FUR2_DROME^Q:310-762	0.646	0.265	1.651	1.6497	1.5587	3.298	4.682
evm.model.Seg652.11	1.499	1.176	0.442	0.2257	0.4537	3.0987	7.42
sp|P55265|DSRAD_HUMAN^sp|P55265|DSRAD_HUMAN^Q:2017-3438	0.642	0.256	0.7517	4.2197	2.2243	2.2027	1.4735
sp|P23034|AAT_BACY2^sp|P23034|AAT_BACY2^Q:3-800	0.4155	0.334	0.778	2.4407	6.321	25.102	13.054
sp|Q8IYB1|M21D2_HUMAN^sp|Q8IYB1|M21D2_HUMAN^Q:1012-1584	0.11	0.038	0.3997	0.3327	1.3533	1.4153	1.963
evm.model.Seg658.2	0.0	0.021	1.4543	0.84	1.2017	1.7487	3.613
sp|Q9SVV6|KCO6_ARATH^sp|Q9SVV6|KCO6_ARATH^Q:1036-1269	0.31	0.1775	0.196	0.5767	1.4177	1.5047	0.8855
sp|Q5YLG1|GUNA_BACPU^sp|Q5YLG1|GUNA_BACPU^Q:25-579	0.371	0.125	5.7123	4.141	2.4243	5.546	4.8305
sp|Q7RTY7|OVCH1_HUMAN^sp|Q7RTY7|OVCH1_HUMAN^Q:1707-2756	48.959	72.992	79.497	76.7933	259.0877	270.1257	222.826
evm.model.Seg660.5	0.344	0.138	4.9247	3.7467	5.4567	6.4223	16.741
evm.model.Seg662.1	1.845	0.5535	1.6	2.8783	2.4037	2.1927	1.626
sp|Q076A5|MYH4_CANLF^sp|Q076A5|MYH4_CANLF^Q:180-1241	0.129	0.0	0.6363	1.9087	47.971	6.6377	6.9915
sp|Q64424|LIPR2_MYOCO^sp|Q64424|LIPR2_MYOCO^Q:134-1420	2.5165	0.536	15.729	41.7423	24.1963	13.9563	30.33
evm.model.Seg6709.3	0.0	0.0	0.3683	1.2263	4.7183	4.0827	2.8155
evm.model.Seg6722.1	0.624	0.2805	0.2013	1.45	1.1407	0.6113	2.404
evm.model.Seg675.23	1.1565	0.0	0.217	0.4583	1.5083	2.2183	1.3135
sp|P10079|FBP1_STRPU^sp|P10079|FBP1_STRPU^Q:4-720	5.912	2.519	23.6847	23.044	23.315	55.2743	41.5565
evm.model.Seg6851.1_evm.model.Seg6851.2	0.231	0.0	0.1583	0.3797	0.3587	0.344	0.624
sp|Q3V1M1|IGS10_MOUSE^sp|Q3V1M1|IGS10_MOUSE^Q:635-1210	0.4755	0.451	12.2037	6.0203	5.1487	5.2257	4.91
sp|P04818|TYSY_HUMAN^sp|P04818|TYSY_HUMAN^Q:206-1093	17.906	12.972	12.0213	60.0977	33.2847	20.955	75.3365
evm.model.Seg691.8.2.57f48f7d	0.8715	0.0	0.9567	1.1433	1.719	2.2373	3.626
sp|D8VNT0|FCNV4_CERRY^sp|D8VNT0|FCNV4_CERRY^Q:119-754	0.216	0.4865	2.5227	1.4207	2.123	2.204	3.9815
sp|P12545|PLMN_MACMU^sp|P12545|PLMN_MACMU^Q:265-525	0.982	0.7175	1.2877	1.0437	1.247	7.5857	15.362
sp|Q95215|BGH3_RABIT^sp|Q95215|BGH3_RABIT^Q:4-534	0.4875	0.3085	0.4427	0.675	9.2833	10.6463	6.8145
sp|Q09575|YRD6_CAEEL^sp|Q09575|YRD6_CAEEL^Q:22-792	1.2535	1.587	1.7257	0.1647	1.821	12.23	11.599
sp|Q9H1Y0|ATG5_HUMAN^sp|Q9H1Y0|ATG5_HUMAN^Q:181-888	3.6675	0.0	0.6393	1.204	0.7953	3.797	3.0445
sp|Q96RW7|HMCN1_HUMAN^sp|Q96RW7|HMCN1_HUMAN^Q:844-1722	1.539	1.059	14.8913	28.3097	29.8473	22.699	65.4645
sp|P0C7U4|C3AR_DANRE^sp|P0C7U4|C3AR_DANRE^Q:643-1434	0.013	0.027	0.124	0.8283	1.3183	1.551	0.6
sp|P51512|MMP16_HUMAN^sp|P51512|MMP16_HUMAN^Q:2235-2684	0.116	0.0235	0.32	0.2743	13.4547	8.1227	3.7595
evm.model.Seg708.2	0.1035	0.0	0.4197	0.242	0.8213	1.7493	7.1075
sp|O70244|CUBN_RAT^sp|O70244|CUBN_RAT^Q:1243-2574	0.195	0.5385	0.6063	0.304	1.348	1.974	1.8225
evm.model.Seg7191.1	14.4395	4.1115	3.5643	1.352	6.0373	12.9707	38.005
evm.model.Seg719.2	0.0	0.045	0.354	0.1513	4.494	3.0017	5.8165
sp|Q66IC8|TC1D1_DANRE^sp|Q66IC8|TC1D1_DANRE^Q:631-1032	0.5545	2.429	4.7583	9.6573	12.9863	26.3263	24.1195
sp|Q28773|KLK1_PAPHA^sp|Q28773|KLK1_PAPHA^Q:40-339	4.574	7.1175	2.1117	4.2267	6.4433	828.3183	183.5655
sp|Q00546|TENR_CHICK^sp|Q00546|TENR_CHICK^Q:421-1059	0.355	0.1615	0.5433	0.231	0.984	2.783	6.499
sp|O60344|ECE2_HUMAN^sp|O60344|ECE2_HUMAN^Q:716-2752	0.3945	0.938	2.8183	4.623	8.8277	3.4297	4.6445
sp|Q09388|ACM2_CAEEL^sp|Q09388|ACM2_CAEEL^Q:127-531	0.0515	0.03	0.1723	0.5233	0.5413	0.5907	0.251
sp|A2AVA0|SVEP1_MOUSE^sp|A2AVA0|SVEP1_MOUSE^Q:3161-4048	7.8425	2.6675	36.625	27.4427	35.2173	25.1547	17.242
evm.model.Seg741.2	0.7395	0.427	2.003	1.6997	5.055	4.7297	9.7965
evm.model.Seg741.3	10.1885	15.8315	68.3507	58.2943	78.6363	148.199	219.7665
evm.model.Seg7424.2	0.0	0.0	13.251	13.744	2.752	2.2317	6.1015
evm.model.Seg7530.2	12.6635	1.5885	11.1513	12.9977	12.6523	18.3567	14.372
sp|P48509|CD151_HUMAN^sp|P48509|CD151_HUMAN^Q:634-1359	1.9235	1.1645	0.5823	0.4663	3.781	3.1733	7.658
sp|B3EWY9|MLP_ACRMI^sp|B3EWY9|MLP_ACRMI^Q:269-484	0.4585	0.0	4.1247	11.5573	81.6067	41.7357	43.599
evm.model.Seg7610.1	0.5865	0.187	0.6313	0.4797	0.772	2.52	16.1855
evm.model.Seg763.1	0.8165	0.0715	4.144	4.1003	9.6313	21.8007	30.3705
sp|Q61847|MEP1B_MOUSE^sp|Q61847|MEP1B_MOUSE^Q:428-1735	9.5095	2.1885	160.825	227.9287	163.2213	156.7443	226.7575
sp|Q9P2S5|WRP73_HUMAN^sp|Q9P2S5|WRP73_HUMAN^Q:109-1419	3.7475	1.5615	3.3993	9.0123	9.771	0.0	12.399
sp|E1BD59|TRI56_BOVIN^sp|E1BD59|TRI56_BOVIN^Q:661-1428	0.0	0.7035	0.8137	0.5373	1.1963	0.415	1.3175
sp|Q61847|MEP1B_MOUSE^sp|Q61847|MEP1B_MOUSE^Q:79-1305	5.4945	0.952	18.3557	23.8427	19.659	29.916	86.83
